DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2017,22670765,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2018,22853076,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2019,21982258,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2020,11536979,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2021,12731292,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2022,18187073,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2023,21231317,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2024,22231891,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2013,124161530,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2014,125812090,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2015,132166305,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2016,140303275,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2017,148131625,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2018,144625580,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2019,142624163,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2020,93528427,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2021,93079733,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Switzerland,2022,126128258,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2013,16999423,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2014,19073316,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2015,16157068,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2016,17075275,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2017,17919048,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2018,15639778,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2019,17310993,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2020,10446796,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2021,9953344,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2022,13827553,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2023,16536600,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Cyprus,2024,18016916,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2013,131014059,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2014,135670419,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2015,124117650,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2016,137734897,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2017,146454114,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2018,140641174,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2019,147753024,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2020,100701732,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2021,114217998,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2022,136557968,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2023,125753806,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Czechia,2024,126577366,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2013,1312992493,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2014,1300138336,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2015,1311808356,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2016,1360097876,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2017,1349363024,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2018,1498547146,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2019,1453638850,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2020,777640211,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2021,956814825,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2022,1317453011,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2023,1413423364,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Germany,2024,1560613457,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2013,107871756,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2014,113032069,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2015,121291517,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2016,102420201,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2017,101273248,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2018,87537521,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2019,136463701,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2020,83536123,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2021,65125972,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2022,81466127,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2023,84185728,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Denmark,2024,122111716,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2013,11725240,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2014,14091381,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2015,15528304,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2016,14833727,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2017,15100980,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2018,20555336,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2019,17045673,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2020,9178257,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2021,9841705,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2022,12519146,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2023,16632226,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Estonia,2024,17631181,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2013,58781457,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2014,63977197,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2015,57439268,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2016,56339130,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2017,61513651,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2018,68000953,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2019,63426276,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2020,56904308,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2021,60023723,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2022,68593733,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2023,65958482,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Greece,2024,69230223,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2013,654241617,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2014,622449254,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2015,583440923,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2016,621877918,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2017,629592329,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2018,627151621,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2019,630274720,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2020,388322337,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2021,497409766,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2022,605192168,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2023,635376640,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Spain,2024,656113949,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2013,5383385601,e,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2014,5297622348,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2015,5100904693,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2016,5241892728,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2017,5493515442,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2018,5692587579,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2019,5717134220,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2020,3579855326,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2021,4282680734,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2022,5450290112,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2023,5695618377,e,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,European Union - 27 countries (from 2020),2024,5954604210,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2013,132337018,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2014,129303810,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2015,128269128,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2016,132250389,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2017,135888105,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2018,133866145,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2019,147114653,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2020,118047843,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2021,120193391,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2022,140418721,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2023,136050197,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Finland,2024,142809621,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,France,2013,1252280709,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,France,2014,1261155500,,
